c_order_id, c_order_date, c_order_time, c_order_subtotal, c_order_tax, c_order_total, c_order_payment_type
26873, 2023-7-15, 19:43:31, 14, 1.16, 15.15, credit
26874, 2023-7-15, 22:25:50, 12, 0.99, 12.99, cash
26875, 2023-7-15, 21:42:3, 14, 1.16, 15.15, cash
26876, 2023-7-15, 17:24:4, 11, 0.91, 11.91, debit
26877, 2023-7-15, 16:35:17, 25, 2.06, 27.06, debit
26878, 2023-7-15, 21:37:14, 16, 1.32, 17.32, debit
26879, 2023-7-15, 15:25:32, 28, 2.31, 30.31, cash
26880, 2023-7-15, 17:16:21, 14, 1.16, 15.15, cash
26881, 2023-7-15, 14:29:11, 16, 1.32, 17.32, debit
26882, 2023-7-15, 18:56:56, 9, 0.74, 9.74, debit
26883, 2023-7-15, 12:15:34, 13, 1.07, 14.07, cash
26884, 2023-7-15, 19:16:14, 9, 0.74, 9.74, debit
26885, 2023-7-15, 12:8:58, 16, 1.32, 17.32, credit
26886, 2023-7-15, 15:27:48, 6, 0.49, 6.50, debit
26887, 2023-7-15, 21:33:29, 17, 1.40, 18.40, cash
26888, 2023-7-15, 15:11:18, 17, 1.40, 18.40, debit
26889, 2023-7-15, 17:14:20, 20, 1.65, 21.65, debit
26890, 2023-7-15, 21:28:30, 6, 0.49, 6.50, cash
26891, 2023-7-15, 12:7:59, 27, 2.23, 29.23, cash
26892, 2023-7-15, 18:27:3, 11, 0.91, 11.91, cash
26893, 2023-7-15, 20:57:40, 28, 2.31, 30.31, debit
26894, 2023-7-15, 14:11:46, 20, 1.65, 21.65, credit
26895, 2023-7-15, 14:37:23, 29, 2.39, 31.39, debit
26896, 2023-7-15, 16:3:30, 29, 2.39, 31.39, cash
26897, 2023-7-15, 15:3:42, 20, 1.65, 21.65, credit
26898, 2023-7-15, 18:33:9, 6, 0.49, 6.50, credit
26899, 2023-7-15, 12:39:55, 28, 2.31, 30.31, credit
26900, 2023-7-15, 15:42:45, 13, 1.07, 14.07, debit
26901, 2023-7-15, 12:47:12, 9, 0.74, 9.74, debit
26902, 2023-7-15, 20:33:22, 27, 2.23, 29.23, cash
26903, 2023-7-15, 14:35:2, 16, 1.32, 17.32, cash
26904, 2023-7-15, 12:28:29, 11, 0.91, 11.91, cash
26905, 2023-7-15, 16:27:7, 29, 2.39, 31.39, debit
26906, 2023-7-15, 20:6:58, 26, 2.15, 28.14, debit
26907, 2023-7-15, 21:3:17, 14, 1.16, 15.15, debit
26908, 2023-7-15, 19:43:40, 7, 0.58, 7.58, cash
26909, 2023-7-15, 22:41:14, 9, 0.74, 9.74, credit
26910, 2023-7-15, 13:12:56, 10, 0.83, 10.82, credit
26911, 2023-7-15, 16:19:47, 5, 0.41, 5.41, cash
26912, 2023-7-15, 17:17:24, 19, 1.57, 20.57, debit
26913, 2023-7-15, 22:18:55, 20, 1.65, 21.65, debit
26914, 2023-7-15, 19:22:56, 26, 2.15, 28.14, debit
26915, 2023-7-15, 15:25:14, 24, 1.98, 25.98, cash
26916, 2023-7-15, 20:16:24, 24, 1.98, 25.98, credit
26917, 2023-7-15, 14:4:14, 20, 1.65, 21.65, credit
26918, 2023-7-15, 17:41:52, 16, 1.32, 17.32, cash
26919, 2023-7-15, 12:33:23, 20, 1.65, 21.65, debit
26920, 2023-7-16, 16:25:40, 26, 2.15, 28.14, debit
26921, 2023-7-16, 12:23:5, 19, 1.57, 20.57, cash
26922, 2023-7-16, 15:1:11, 9, 0.74, 9.74, credit
26923, 2023-7-16, 20:6:56, 9, 0.74, 9.74, cash
26924, 2023-7-16, 16:36:40, 10, 0.83, 10.82, debit
26925, 2023-7-16, 20:31:59, 9, 0.74, 9.74, debit
26926, 2023-7-16, 20:43:45, 8, 0.66, 8.66, credit
26927, 2023-7-16, 19:4:37, 15, 1.24, 16.24, cash
26928, 2023-7-16, 21:58:15, 15, 1.24, 16.24, credit
26929, 2023-7-16, 12:44:56, 8, 0.66, 8.66, credit
26930, 2023-7-16, 16:32:44, 24, 1.98, 25.98, debit
26931, 2023-7-16, 16:30:52, 10, 0.83, 10.82, credit
26932, 2023-7-16, 20:58:31, 25, 2.06, 27.06, debit
26933, 2023-7-16, 13:0:33, 15, 1.24, 16.24, debit
26934, 2023-7-16, 11:54:59, 5, 0.41, 5.41, credit
26935, 2023-7-16, 17:2:6, 29, 2.39, 31.39, credit
26936, 2023-7-16, 19:21:45, 12, 0.99, 12.99, credit
26937, 2023-7-16, 11:36:59, 19, 1.57, 20.57, cash
26938, 2023-7-16, 12:41:53, 24, 1.98, 25.98, credit
26939, 2023-7-16, 11:57:8, 6, 0.49, 6.50, cash
26940, 2023-7-16, 14:13:24, 5, 0.41, 5.41, cash
26941, 2023-7-16, 11:56:11, 29, 2.39, 31.39, debit
26942, 2023-7-16, 11:23:9, 28, 2.31, 30.31, cash
26943, 2023-7-16, 13:12:58, 19, 1.57, 20.57, cash
26944, 2023-7-16, 17:10:24, 19, 1.57, 20.57, debit
26945, 2023-7-16, 11:8:38, 5, 0.41, 5.41, cash
26946, 2023-7-16, 11:13:18, 20, 1.65, 21.65, debit
26947, 2023-7-16, 17:3:23, 24, 1.98, 25.98, credit
26948, 2023-7-16, 16:54:45, 28, 2.31, 30.31, cash
26949, 2023-7-16, 14:17:51, 21, 1.73, 22.73, cash
26950, 2023-7-16, 18:9:5, 12, 0.99, 12.99, debit
26951, 2023-7-16, 21:48:9, 28, 2.31, 30.31, cash
26952, 2023-7-16, 14:49:27, 12, 0.99, 12.99, credit
26953, 2023-7-16, 16:16:7, 6, 0.49, 6.50, cash
26954, 2023-7-16, 19:45:50, 8, 0.66, 8.66, cash
26955, 2023-7-16, 13:18:59, 12, 0.99, 12.99, credit
26956, 2023-7-16, 11:27:53, 7, 0.58, 7.58, cash
26957, 2023-7-16, 13:7:46, 26, 2.15, 28.14, debit
26958, 2023-7-16, 17:16:57, 5, 0.41, 5.41, credit
26959, 2023-7-16, 18:59:6, 12, 0.99, 12.99, credit
26960, 2023-7-16, 12:59:16, 21, 1.73, 22.73, debit
26961, 2023-7-16, 11:24:58, 26, 2.15, 28.14, credit
26962, 2023-7-16, 14:54:21, 23, 1.90, 24.90, credit
26963, 2023-7-16, 15:19:49, 11, 0.91, 11.91, debit
26964, 2023-7-16, 13:51:32, 14, 1.16, 15.15, debit
26965, 2023-7-16, 20:4:30, 22, 1.82, 23.82, cash
26966, 2023-7-16, 22:10:21, 29, 2.39, 31.39, debit
26967, 2023-7-16, 20:11:44, 29, 2.39, 31.39, credit
26968, 2023-7-16, 13:48:1, 17, 1.40, 18.40, cash
26969, 2023-7-16, 21:31:48, 23, 1.90, 24.90, credit
26970, 2023-7-16, 13:33:59, 27, 2.23, 29.23, credit
26971, 2023-7-16, 20:38:38, 24, 1.98, 25.98, cash
26972, 2023-7-16, 17:24:2, 20, 1.65, 21.65, cash
26973, 2023-7-16, 15:0:20, 23, 1.90, 24.90, credit
26974, 2023-7-16, 11:44:50, 8, 0.66, 8.66, credit
26975, 2023-7-16, 19:17:46, 16, 1.32, 17.32, credit
26976, 2023-7-16, 19:59:36, 23, 1.90, 24.90, debit
26977, 2023-7-16, 18:10:6, 18, 1.49, 19.48, cash
26978, 2023-7-16, 22:17:8, 29, 2.39, 31.39, debit
26979, 2023-7-16, 21:12:36, 17, 1.40, 18.40, credit
26980, 2023-7-16, 14:16:18, 25, 2.06, 27.06, credit
26981, 2023-7-16, 20:54:47, 24, 1.98, 25.98, credit
26982, 2023-7-16, 16:1:46, 28, 2.31, 30.31, debit
26983, 2023-7-16, 17:11:38, 18, 1.49, 19.48, cash
26984, 2023-7-16, 12:17:40, 13, 1.07, 14.07, debit
26985, 2023-7-16, 13:20:34, 16, 1.32, 17.32, credit
26986, 2023-7-16, 13:7:44, 6, 0.49, 6.50, credit
26987, 2023-7-16, 13:23:15, 8, 0.66, 8.66, debit
26988, 2023-7-16, 20:46:40, 13, 1.07, 14.07, credit
26989, 2023-7-16, 19:21:13, 16, 1.32, 17.32, cash
26990, 2023-7-16, 11:48:25, 29, 2.39, 31.39, credit
26991, 2023-7-16, 11:26:13, 8, 0.66, 8.66, cash
26992, 2023-7-16, 19:49:39, 5, 0.41, 5.41, credit
26993, 2023-7-16, 12:4:46, 17, 1.40, 18.40, debit
26994, 2023-7-16, 20:28:7, 6, 0.49, 6.50, credit
26995, 2023-7-16, 19:47:32, 23, 1.90, 24.90, cash
26996, 2023-7-16, 11:3:1, 12, 0.99, 12.99, cash
26997, 2023-7-16, 11:25:20, 20, 1.65, 21.65, debit
26998, 2023-7-16, 12:19:9, 20, 1.65, 21.65, cash
26999, 2023-7-16, 22:1:12, 20, 1.65, 21.65, cash
27000, 2023-7-16, 12:56:1, 19, 1.57, 20.57, cash
27001, 2023-7-16, 19:40:37, 22, 1.82, 23.82, cash
27002, 2023-7-16, 18:47:30, 27, 2.23, 29.23, debit
27003, 2023-7-16, 12:33:10, 5, 0.41, 5.41, credit
27004, 2023-7-16, 13:1:6, 10, 0.83, 10.82, credit
27005, 2023-7-16, 19:44:4, 13, 1.07, 14.07, debit
27006, 2023-7-16, 13:53:46, 29, 2.39, 31.39, cash
27007, 2023-7-16, 13:45:51, 20, 1.65, 21.65, cash
27008, 2023-7-16, 18:4:56, 22, 1.82, 23.82, cash
27009, 2023-7-16, 20:2:43, 27, 2.23, 29.23, debit
27010, 2023-7-16, 15:2:36, 6, 0.49, 6.50, debit
27011, 2023-7-16, 16:18:30, 26, 2.15, 28.14, cash
27012, 2023-7-16, 12:55:10, 22, 1.82, 23.82, debit
27013, 2023-7-16, 17:47:57, 8, 0.66, 8.66, cash
27014, 2023-7-16, 17:14:54, 26, 2.15, 28.14, cash
27015, 2023-7-16, 20:52:11, 19, 1.57, 20.57, cash
27016, 2023-7-16, 19:39:22, 21, 1.73, 22.73, cash
27017, 2023-7-16, 14:30:3, 17, 1.40, 18.40, credit
27018, 2023-7-16, 17:50:56, 9, 0.74, 9.74, credit
27019, 2023-7-16, 12:42:20, 19, 1.57, 20.57, credit
27020, 2023-7-16, 11:8:1, 29, 2.39, 31.39, cash
27021, 2023-7-16, 15:34:58, 14, 1.16, 15.15, cash
27022, 2023-7-16, 15:14:53, 11, 0.91, 11.91, debit
27023, 2023-7-16, 12:5:35, 27, 2.23, 29.23, debit
27024, 2023-7-16, 18:31:16, 26, 2.15, 28.14, debit
27025, 2023-7-16, 22:10:23, 9, 0.74, 9.74, cash
27026, 2023-7-16, 11:8:49, 29, 2.39, 31.39, credit
27027, 2023-7-16, 15:33:43, 23, 1.90, 24.90, credit
27028, 2023-7-16, 14:8:7, 19, 1.57, 20.57, credit
27029, 2023-7-16, 17:45:22, 21, 1.73, 22.73, cash
27030, 2023-7-16, 21:22:7, 28, 2.31, 30.31, debit
27031, 2023-7-16, 17:12:40, 24, 1.98, 25.98, credit
27032, 2023-7-16, 20:46:12, 12, 0.99, 12.99, cash
27033, 2023-7-16, 22:29:5, 24, 1.98, 25.98, credit
27034, 2023-7-16, 22:41:37, 26, 2.15, 28.14, credit
27035, 2023-7-16, 21:22:31, 17, 1.40, 18.40, credit
27036, 2023-7-16, 11:53:27, 27, 2.23, 29.23, credit
27037, 2023-7-16, 18:35:22, 7, 0.58, 7.58, cash
27038, 2023-7-16, 18:10:13, 21, 1.73, 22.73, cash
27039, 2023-7-16, 14:5:18, 10, 0.83, 10.82, credit
27040, 2023-7-16, 17:22:0, 10, 0.83, 10.82, credit
27041, 2023-7-16, 20:25:20, 15, 1.24, 16.24, debit
27042, 2023-7-16, 15:25:33, 5, 0.41, 5.41, cash
27043, 2023-7-16, 22:54:11, 25, 2.06, 27.06, debit
27044, 2023-7-16, 18:27:16, 24, 1.98, 25.98, credit
27045, 2023-7-16, 21:48:6, 20, 1.65, 21.65, credit
27046, 2023-7-16, 13:39:45, 21, 1.73, 22.73, credit
27047, 2023-7-16, 11:9:37, 25, 2.06, 27.06, cash
27048, 2023-7-16, 15:2:28, 29, 2.39, 31.39, cash
27049, 2023-7-16, 15:40:43, 23, 1.90, 24.90, credit
27050, 2023-7-16, 22:48:52, 21, 1.73, 22.73, debit
27051, 2023-7-16, 19:19:46, 11, 0.91, 11.91, cash
27052, 2023-7-16, 14:45:20, 23, 1.90, 24.90, cash
27053, 2023-7-16, 15:18:7, 12, 0.99, 12.99, cash
27054, 2023-7-16, 19:42:52, 6, 0.49, 6.50, credit
27055, 2023-7-16, 19:35:50, 17, 1.40, 18.40, cash
27056, 2023-7-16, 17:40:56, 28, 2.31, 30.31, cash
27057, 2023-7-16, 21:1:44, 11, 0.91, 11.91, cash
27058, 2023-7-16, 15:56:38, 12, 0.99, 12.99, debit
27059, 2023-7-16, 15:23:9, 6, 0.49, 6.50, cash
27060, 2023-7-16, 22:27:59, 20, 1.65, 21.65, debit
27061, 2023-7-16, 21:48:2, 22, 1.82, 23.82, debit
27062, 2023-7-16, 20:29:15, 19, 1.57, 20.57, cash
27063, 2023-7-16, 20:25:7, 21, 1.73, 22.73, credit
27064, 2023-7-16, 12:33:56, 7, 0.58, 7.58, credit
27065, 2023-7-16, 22:56:16, 21, 1.73, 22.73, debit
27066, 2023-7-16, 16:13:45, 7, 0.58, 7.58, debit
27067, 2023-7-16, 21:23:42, 25, 2.06, 27.06, credit
27068, 2023-7-16, 19:45:48, 18, 1.49, 19.48, cash
27069, 2023-7-16, 12:18:53, 18, 1.49, 19.48, cash
27070, 2023-7-16, 11:39:34, 10, 0.83, 10.82, cash
27071, 2023-7-16, 14:15:28, 9, 0.74, 9.74, debit
27072, 2023-7-16, 18:52:49, 27, 2.23, 29.23, credit
27073, 2023-7-16, 21:6:47, 6, 0.49, 6.50, debit
27074, 2023-7-16, 16:33:6, 16, 1.32, 17.32, debit
27075, 2023-7-16, 19:22:14, 15, 1.24, 16.24, credit
27076, 2023-7-16, 20:26:50, 14, 1.16, 15.15, debit
27077, 2023-7-17, 21:15:19, 7, 0.58, 7.58, debit
27078, 2023-7-17, 11:20:23, 8, 0.66, 8.66, credit
27079, 2023-7-17, 17:50:12, 19, 1.57, 20.57, debit
27080, 2023-7-17, 11:40:6, 27, 2.23, 29.23, cash
27081, 2023-7-17, 22:35:45, 17, 1.40, 18.40, credit
27082, 2023-7-17, 19:33:35, 8, 0.66, 8.66, cash
27083, 2023-7-17, 22:6:12, 9, 0.74, 9.74, debit
27084, 2023-7-17, 19:13:3, 25, 2.06, 27.06, cash
27085, 2023-7-17, 22:46:36, 24, 1.98, 25.98, debit
27086, 2023-7-17, 13:39:49, 21, 1.73, 22.73, cash
27087, 2023-7-17, 16:39:2, 14, 1.16, 15.15, cash
27088, 2023-7-17, 20:0:41, 15, 1.24, 16.24, debit
27089, 2023-7-17, 14:36:29, 6, 0.49, 6.50, credit
27090, 2023-7-17, 13:49:22, 10, 0.83, 10.82, credit
27091, 2023-7-17, 17:28:11, 28, 2.31, 30.31, debit
27092, 2023-7-17, 22:16:26, 23, 1.90, 24.90, credit
27093, 2023-7-17, 11:26:10, 25, 2.06, 27.06, credit
27094, 2023-7-17, 11:32:51, 5, 0.41, 5.41, cash
27095, 2023-7-17, 19:6:52, 16, 1.32, 17.32, cash
27096, 2023-7-17, 19:25:0, 19, 1.57, 20.57, debit
27097, 2023-7-17, 17:14:55, 24, 1.98, 25.98, credit
27098, 2023-7-17, 11:28:54, 28, 2.31, 30.31, credit
27099, 2023-7-17, 22:16:41, 20, 1.65, 21.65, cash
27100, 2023-7-17, 19:33:17, 20, 1.65, 21.65, credit
27101, 2023-7-17, 19:8:41, 11, 0.91, 11.91, cash
27102, 2023-7-17, 19:6:12, 18, 1.49, 19.48, credit
27103, 2023-7-17, 19:31:7, 28, 2.31, 30.31, debit
27104, 2023-7-17, 15:20:6, 19, 1.57, 20.57, credit
27105, 2023-7-17, 22:8:46, 16, 1.32, 17.32, cash
27106, 2023-7-17, 12:35:53, 5, 0.41, 5.41, credit
27107, 2023-7-17, 18:45:19, 13, 1.07, 14.07, credit
27108, 2023-7-17, 11:6:51, 18, 1.49, 19.48, cash
27109, 2023-7-17, 15:40:53, 5, 0.41, 5.41, credit
27110, 2023-7-17, 14:37:24, 26, 2.15, 28.14, cash
27111, 2023-7-17, 14:10:34, 27, 2.23, 29.23, debit
27112, 2023-7-17, 13:5:3, 16, 1.32, 17.32, debit
27113, 2023-7-17, 22:9:3, 12, 0.99, 12.99, debit
27114, 2023-7-17, 16:26:52, 28, 2.31, 30.31, credit
27115, 2023-7-17, 15:48:57, 16, 1.32, 17.32, credit
27116, 2023-7-17, 15:16:44, 8, 0.66, 8.66, credit
27117, 2023-7-17, 19:59:4, 19, 1.57, 20.57, credit
27118, 2023-7-17, 21:18:34, 16, 1.32, 17.32, cash
27119, 2023-7-17, 13:26:32, 12, 0.99, 12.99, credit
27120, 2023-7-17, 20:30:13, 8, 0.66, 8.66, cash
27121, 2023-7-17, 19:53:3, 20, 1.65, 21.65, cash
27122, 2023-7-17, 19:19:25, 26, 2.15, 28.14, debit
27123, 2023-7-17, 14:39:20, 10, 0.83, 10.82, debit
27124, 2023-7-17, 22:59:32, 25, 2.06, 27.06, credit
27125, 2023-7-17, 18:49:35, 21, 1.73, 22.73, credit
27126, 2023-7-17, 11:18:3, 10, 0.83, 10.82, debit
27127, 2023-7-17, 19:16:15, 14, 1.16, 15.15, cash
27128, 2023-7-17, 16:59:6, 12, 0.99, 12.99, debit
27129, 2023-7-17, 20:37:36, 29, 2.39, 31.39, credit
27130, 2023-7-17, 16:47:41, 23, 1.90, 24.90, cash
27131, 2023-7-17, 22:44:3, 18, 1.49, 19.48, cash
27132, 2023-7-17, 18:34:35, 21, 1.73, 22.73, debit
27133, 2023-7-17, 11:26:38, 5, 0.41, 5.41, debit
27134, 2023-7-17, 21:2:7, 18, 1.49, 19.48, cash
27135, 2023-7-17, 11:23:22, 17, 1.40, 18.40, cash
27136, 2023-7-17, 21:26:41, 21, 1.73, 22.73, cash
27137, 2023-7-17, 22:14:3, 6, 0.49, 6.50, credit
27138, 2023-7-17, 13:43:39, 20, 1.65, 21.65, credit
27139, 2023-7-17, 20:35:21, 21, 1.73, 22.73, cash
27140, 2023-7-17, 16:50:9, 7, 0.58, 7.58, debit
27141, 2023-7-17, 21:5:3, 10, 0.83, 10.82, cash
27142, 2023-7-17, 13:49:12, 5, 0.41, 5.41, debit
27143, 2023-7-17, 19:33:20, 6, 0.49, 6.50, credit
27144, 2023-7-17, 16:19:11, 27, 2.23, 29.23, credit
27145, 2023-7-17, 20:59:7, 13, 1.07, 14.07, credit
27146, 2023-7-17, 22:12:29, 20, 1.65, 21.65, credit
27147, 2023-7-17, 18:5:19, 23, 1.90, 24.90, credit
27148, 2023-7-17, 15:19:1, 5, 0.41, 5.41, credit
27149, 2023-7-17, 19:37:56, 8, 0.66, 8.66, credit
27150, 2023-7-17, 20:59:41, 27, 2.23, 29.23, cash
27151, 2023-7-17, 18:33:58, 8, 0.66, 8.66, debit
27152, 2023-7-17, 14:19:27, 5, 0.41, 5.41, cash
27153, 2023-7-17, 21:16:59, 18, 1.49, 19.48, credit
27154, 2023-7-17, 13:7:2, 23, 1.90, 24.90, credit
27155, 2023-7-17, 16:22:3, 29, 2.39, 31.39, debit
27156, 2023-7-17, 12:28:10, 23, 1.90, 24.90, credit
27157, 2023-7-17, 13:19:56, 13, 1.07, 14.07, cash
27158, 2023-7-17, 11:45:49, 10, 0.83, 10.82, debit
27159, 2023-7-17, 12:36:27, 25, 2.06, 27.06, credit
27160, 2023-7-17, 11:11:49, 13, 1.07, 14.07, debit
27161, 2023-7-17, 18:17:46, 25, 2.06, 27.06, credit
27162, 2023-7-17, 16:27:4, 16, 1.32, 17.32, cash
27163, 2023-7-17, 22:36:23, 15, 1.24, 16.24, cash
27164, 2023-7-17, 15:31:48, 28, 2.31, 30.31, cash
27165, 2023-7-17, 19:32:28, 15, 1.24, 16.24, cash
27166, 2023-7-17, 20:2:38, 11, 0.91, 11.91, debit
27167, 2023-7-17, 15:37:24, 15, 1.24, 16.24, debit
27168, 2023-7-17, 22:31:24, 26, 2.15, 28.14, credit
27169, 2023-7-17, 16:33:0, 29, 2.39, 31.39, credit
27170, 2023-7-17, 14:0:16, 5, 0.41, 5.41, credit
27171, 2023-7-17, 11:21:19, 16, 1.32, 17.32, credit
27172, 2023-7-17, 17:0:1, 13, 1.07, 14.07, cash
27173, 2023-7-17, 13:15:19, 16, 1.32, 17.32, cash
27174, 2023-7-17, 12:12:24, 25, 2.06, 27.06, debit
27175, 2023-7-17, 21:36:52, 26, 2.15, 28.14, credit
27176, 2023-7-17, 17:41:17, 19, 1.57, 20.57, cash
27177, 2023-7-17, 22:29:22, 8, 0.66, 8.66, debit
27178, 2023-7-17, 13:26:17, 29, 2.39, 31.39, cash
27179, 2023-7-17, 21:10:47, 12, 0.99, 12.99, debit
27180, 2023-7-17, 17:20:57, 10, 0.83, 10.82, credit
27181, 2023-7-17, 20:28:49, 26, 2.15, 28.14, debit
27182, 2023-7-17, 19:22:2, 28, 2.31, 30.31, cash
27183, 2023-7-17, 18:45:49, 19, 1.57, 20.57, credit
27184, 2023-7-17, 12:59:26, 23, 1.90, 24.90, debit
27185, 2023-7-17, 12:41:41, 20, 1.65, 21.65, debit
27186, 2023-7-17, 18:54:35, 27, 2.23, 29.23, credit
27187, 2023-7-17, 19:23:36, 21, 1.73, 22.73, cash
27188, 2023-7-17, 13:41:13, 17, 1.40, 18.40, debit
27189, 2023-7-17, 11:14:11, 10, 0.83, 10.82, debit
27190, 2023-7-17, 21:5:1, 14, 1.16, 15.15, cash
27191, 2023-7-17, 21:0:23, 22, 1.82, 23.82, credit
27192, 2023-7-17, 18:28:21, 24, 1.98, 25.98, debit
27193, 2023-7-17, 14:54:9, 23, 1.90, 24.90, cash
27194, 2023-7-17, 17:18:11, 14, 1.16, 15.15, debit
27195, 2023-7-17, 18:44:50, 28, 2.31, 30.31, credit
27196, 2023-7-17, 17:22:33, 26, 2.15, 28.14, debit
27197, 2023-7-17, 12:10:38, 13, 1.07, 14.07, cash
27198, 2023-7-17, 16:49:0, 16, 1.32, 17.32, debit
27199, 2023-7-17, 22:53:4, 20, 1.65, 21.65, debit
27200, 2023-7-17, 15:20:41, 28, 2.31, 30.31, debit
27201, 2023-7-17, 22:23:36, 21, 1.73, 22.73, cash
27202, 2023-7-17, 14:13:22, 8, 0.66, 8.66, cash
27203, 2023-7-17, 21:46:1, 6, 0.49, 6.50, credit
27204, 2023-7-17, 19:13:12, 8, 0.66, 8.66, debit
27205, 2023-7-17, 11:10:42, 16, 1.32, 17.32, cash
27206, 2023-7-17, 13:46:25, 24, 1.98, 25.98, cash
27207, 2023-7-17, 15:19:29, 12, 0.99, 12.99, debit
27208, 2023-7-17, 21:52:3, 14, 1.16, 15.15, credit
27209, 2023-7-17, 22:23:27, 13, 1.07, 14.07, credit
27210, 2023-7-17, 22:29:4, 23, 1.90, 24.90, cash
27211, 2023-7-17, 13:12:16, 16, 1.32, 17.32, cash
27212, 2023-7-17, 14:39:6, 15, 1.24, 16.24, debit
27213, 2023-7-17, 18:56:1, 20, 1.65, 21.65, credit
27214, 2023-7-17, 13:28:37, 13, 1.07, 14.07, cash
27215, 2023-7-17, 11:58:41, 20, 1.65, 21.65, credit
27216, 2023-7-17, 11:45:42, 20, 1.65, 21.65, credit
27217, 2023-7-17, 14:30:11, 10, 0.83, 10.82, cash
27218, 2023-7-17, 16:33:32, 27, 2.23, 29.23, credit
27219, 2023-7-17, 17:12:25, 9, 0.74, 9.74, debit
27220, 2023-7-17, 11:24:4, 24, 1.98, 25.98, cash
27221, 2023-7-17, 22:7:15, 10, 0.83, 10.82, credit
27222, 2023-7-17, 15:25:35, 23, 1.90, 24.90, credit
27223, 2023-7-17, 17:7:42, 7, 0.58, 7.58, credit
27224, 2023-7-17, 14:54:42, 14, 1.16, 15.15, cash
27225, 2023-7-17, 19:33:34, 10, 0.83, 10.82, cash
27226, 2023-7-17, 16:19:22, 26, 2.15, 28.14, debit
27227, 2023-7-17, 13:47:29, 15, 1.24, 16.24, cash
27228, 2023-7-17, 19:21:12, 23, 1.90, 24.90, credit
27229, 2023-7-17, 11:19:12, 26, 2.15, 28.14, debit
27230, 2023-7-17, 11:4:42, 14, 1.16, 15.15, debit
27231, 2023-7-17, 18:18:20, 12, 0.99, 12.99, debit
27232, 2023-7-17, 17:49:31, 19, 1.57, 20.57, debit
27233, 2023-7-17, 16:59:47, 7, 0.58, 7.58, cash
27234, 2023-7-17, 21:31:5, 13, 1.07, 14.07, credit
27235, 2023-7-17, 12:21:49, 26, 2.15, 28.14, credit
27236, 2023-7-17, 22:47:27, 19, 1.57, 20.57, credit
27237, 2023-7-18, 16:18:19, 17, 1.40, 18.40, credit
27238, 2023-7-18, 17:13:37, 18, 1.49, 19.48, debit
27239, 2023-7-18, 11:56:3, 29, 2.39, 31.39, debit
27240, 2023-7-18, 17:11:36, 6, 0.49, 6.50, credit
27241, 2023-7-18, 14:52:25, 9, 0.74, 9.74, debit
27242, 2023-7-18, 15:1:45, 10, 0.83, 10.82, cash
27243, 2023-7-18, 19:30:19, 29, 2.39, 31.39, cash
27244, 2023-7-18, 19:22:5, 25, 2.06, 27.06, cash
27245, 2023-7-18, 20:50:59, 25, 2.06, 27.06, debit
27246, 2023-7-18, 13:49:23, 23, 1.90, 24.90, cash
27247, 2023-7-18, 11:1:50, 18, 1.49, 19.48, credit
27248, 2023-7-18, 14:30:14, 20, 1.65, 21.65, cash
27249, 2023-7-18, 19:43:24, 24, 1.98, 25.98, cash
27250, 2023-7-18, 17:24:14, 29, 2.39, 31.39, debit
27251, 2023-7-18, 12:34:49, 29, 2.39, 31.39, cash
27252, 2023-7-18, 22:0:43, 11, 0.91, 11.91, cash
27253, 2023-7-18, 22:53:21, 16, 1.32, 17.32, credit
27254, 2023-7-18, 12:25:42, 18, 1.49, 19.48, debit
27255, 2023-7-18, 17:28:2, 19, 1.57, 20.57, debit
27256, 2023-7-18, 18:19:3, 17, 1.40, 18.40, cash
27257, 2023-7-18, 20:11:44, 7, 0.58, 7.58, cash
27258, 2023-7-18, 17:27:15, 9, 0.74, 9.74, cash
27259, 2023-7-18, 16:21:53, 29, 2.39, 31.39, credit
27260, 2023-7-18, 22:53:42, 21, 1.73, 22.73, cash
27261, 2023-7-18, 11:39:7, 13, 1.07, 14.07, credit
27262, 2023-7-18, 19:52:8, 27, 2.23, 29.23, debit
27263, 2023-7-18, 17:39:42, 28, 2.31, 30.31, cash
27264, 2023-7-18, 22:59:38, 19, 1.57, 20.57, debit
27265, 2023-7-18, 14:30:59, 5, 0.41, 5.41, debit
27266, 2023-7-18, 20:34:15, 16, 1.32, 17.32, credit
27267, 2023-7-18, 12:48:55, 19, 1.57, 20.57, credit
27268, 2023-7-18, 15:36:31, 20, 1.65, 21.65, cash
27269, 2023-7-18, 17:18:20, 15, 1.24, 16.24, credit
27270, 2023-7-18, 13:54:21, 25, 2.06, 27.06, debit
27271, 2023-7-18, 11:23:16, 12, 0.99, 12.99, credit
27272, 2023-7-18, 16:56:59, 28, 2.31, 30.31, cash
27273, 2023-7-18, 13:21:49, 22, 1.82, 23.82, debit
27274, 2023-7-18, 17:12:27, 25, 2.06, 27.06, debit
27275, 2023-7-18, 11:52:11, 12, 0.99, 12.99, cash
27276, 2023-7-18, 16:57:52, 16, 1.32, 17.32, cash
27277, 2023-7-18, 20:29:11, 8, 0.66, 8.66, credit
27278, 2023-7-18, 20:30:47, 16, 1.32, 17.32, cash
27279, 2023-7-18, 12:0:44, 12, 0.99, 12.99, cash
27280, 2023-7-18, 19:50:58, 15, 1.24, 16.24, credit
27281, 2023-7-18, 11:11:51, 18, 1.49, 19.48, credit
27282, 2023-7-18, 16:31:36, 13, 1.07, 14.07, debit
